,casi_testati,codice_regione,data,deceduti,denominazione_regione,dimessi_guariti,isolamento_domiciliare,lat,long,note_en,note_it,nuovi_positivi,ricoverati_con_sintomi,stato,tamponi,terapia_intensiva,totale_casi,totale_ospedalizzati,totale_positivi,variazione_totale_positivi
1237,4011.0,2,2020-04-22T17:00:00,127,Valle d'Aosta,467,401,45.73750286,7.320149366,,,2,92,ITA,5024,8,1095,100,501,-21
1238,171735.0,5,2020-04-22T17:00:00,1181,Veneto,5566,8623,45.43490485,12.33845213,,,334,1205,ITA,277543,163,16738,1368,9991,-86
1239,24751.0,13,2020-04-23T17:00:00,280,Abruzzo,405,1747,42.35122196,13.39843823,,,52,322,ITA,31187,31,2785,353,2100,-8
1240,8511.0,17,2020-04-23T17:00:00,24,Basilicata,103,161,40.63947052,15.80514834,,,2,61,ITA,8511,7,356,68,229,-3
1241,16442.0,4,2020-04-23T17:00:00,261,P.A. Bolzano,680,1336,46.49933453,11.35662422,,,19,141,ITA,33994,17,2435,158,1494,-18
1242,26187.0,18,2020-04-23T17:00:00,76,Calabria,170,687,38.90597598,16.59440194,,,9,129,ITA,27869,7,1069,136,823,2
1243,38679.0,15,2020-04-23T17:00:00,332,Campania,928,2392,40.83956555,14.25084984,pd-EN-0014,pd-IT-0014,53,539,ITA,58324,47,4238,586,2978,-20
1244,99714.0,8,2020-04-23T17:00:00,3269,Emilia-Romagna,7609,9690,44.49436681,11.3417208,,,289,2889,ITA,146146,266,23723,3155,12845,-239
1245,34057.0,6,2020-04-23T17:00:00,256,Friuli Venezia Giulia,1467,979,45.6494354,13.76813649,,,41,138,ITA,52918,18,2858,156,1135,-173
1246,26298.0,12,2020-04-23T17:00:00,375,Lazio,1193,2915,41.89277044,12.48366722,pd-EN-0016,pd-IT-0016,79,1385,ITA,111073,186,6054,1571,4486,23
1247,25045.0,7,2020-04-23T17:00:00,1047,Liguria,2536,2592,44.41149315,8.9326992,,,131,783,ITA,37842,91,7049,874,3466,-10
1248,190451.0,3,2020-04-23T17:00:00,12940,Lombardia,23352,23891,45.46679409,9.190347404,,,1073,9192,ITA,302715,790,70165,9982,33873,-369
1249,31673.0,11,2020-04-23T17:00:00,857,Marche,1865,2432,43.61675973,13.5188753,,,28,727,ITA,47662,71,5952,798,3230,0
1250,4478.0,14,2020-04-23T17:00:00,20,Molise,66,178,41.55774754,14.65916051,,,0,19,ITA,4564,1,284,20,198,-7
1251,84648.0,1,2020-04-23T17:00:00,2630,Piemonte,5358,11852,45.0732745,7.680687483,,,401,3039,ITA,117970,261,23140,3300,15152,30
1252,49403.0,16,2020-04-23T17:00:00,372,Puglia,531,2345,41.12559576,16.86736689,,,109,536,ITA,50410,55,3839,591,2936,62
1253,16094.0,20,2020-04-23T17:00:00,98,Sardegna,339,707,39.21531192,9.110616306,,,7,90,ITA,17844,20,1254,110,817,-16
1254,62150.0,19,2020-04-23T17:00:00,213,Sicilia,412,1791,38.11569725,13.3623567,,,43,476,ITA,62150,34,2926,510,2301,14
1255,94426.0,9,2020-04-23T17:00:00,723,Toscana,1886,5212,43.76923077,11.25588885,,,80,791,ITA,118177,168,8780,959,6171,4
1256,18656.0,4,2020-04-23T17:00:00,382,P.A. Trento,1474,1608,46.06893511,11.12123097,,,81,234,ITA,28240,29,3727,263,1871,-3
1257,19627.0,10,2020-04-23T17:00:00,61,Umbria,946,236,43.10675841,12.38824698,,,5,100,ITA,29011,19,1362,119,355,-16
1258,4133.0,2,2020-04-23T17:00:00,127,Valle d'Aosta,506,363,45.73750286,7.320149366,,,1,91,ITA,5227,9,1096,100,463,-38
1259,177154.0,5,2020-04-23T17:00:00,1206,Veneto,5750,8596,45.43490485,12.33845213,,,143,1189,ITA,288075,140,16881,1329,9925,-66
1260,25397.0,13,2020-04-24T17:00:00,286,Abruzzo,438,1724,42.35122196,13.39843823,,,18,327,ITA,32397,28,2803,355,2079,-21
1261,9026.0,17,2020-04-24T17:00:00,24,Basilicata,107,163,40.63947052,15.80514834,,,4,59,ITA,9026,7,360,66,229,0
1262,17024.0,4,2020-04-24T17:00:00,263,P.A. Bolzano,1100,929,46.49933453,11.35662422,,,21,148,ITA,35062,16,2456,164,1093,-401
1263,26811.0,18,2020-04-24T17:00:00,80,Calabria,178,691,38.90597598,16.59440194,,,10,123,ITA,28764,7,1079,130,821,-2
1264,40053.0,15,2020-04-24T17:00:00,336,Campania,1003,2375,40.83956555,14.25084984,,,44,524,ITA,61331,44,4282,568,2943,-35
1265,102495.0,8,2020-04-24T17:00:00,3303,Emilia-Romagna,8158,9438,44.49436681,11.3417208,,,247,2807,ITA,151505,264,23970,3071,12509,-336
1266,35547.0,6,2020-04-24T17:00:00,258,Friuli Venezia Giulia,1304,1168,45.6494354,13.76813649,dc-EN-0008,dc-IT-0008,24,136,ITA,55502,16,2882,152,1320,185
1267,86545.0,12,2020-04-24T17:00:00,384,Lazio,1256,2912,41.89277044,12.48366722,,,78,1396,ITA,114317,184,6132,1580,4492,6
1268,26040.0,7,2020-04-24T17:00:00,1076,Liguria,2660,2590,44.41149315,8.9326992,,,124,760,ITA,39563,87,7173,847,3437,-29
1269,196406.0,3,2020-04-24T17:00:00,13106,Lombardia,23782,24821,45.46679409,9.190347404,,,1091,8791,ITA,314298,756,71256,9547,34368,495
1270,33113.0,11,2020-04-24T17:00:00,865,Marche,1890,2507,43.61675973,13.5188753,,,76,705,ITA,49163,61,6028,766,3273,43
1271,4718.0,14,2020-04-24T17:00:00,20,Molise,67,180,41.55774754,14.65916051,,,3,19,ITA,4805,1,287,20,200,2
1272,89392.0,1,2020-04-24T17:00:00,2699,Piemonte,5732,12216,45.0732745,7.680687483,,,682,2918,ITA,125300,257,23822,3175,15391,239
1273,51517.0,16,2020-04-24T17:00:00,383,Puglia,565,2386,41.12559576,16.86736689,,,42,496,ITA,52472,51,3881,547,2933,-3
1274,18050.0,20,2020-04-24T17:00:00,102,Sardegna,351,690,39.21531192,9.110616306,dc-EN-0010,dc-IT-0010,3,95,ITA,19889,19,1257,114,804,-13
1275,63626.0,19,2020-04-24T17:00:00,218,Sicilia,443,1827,38.11569725,13.3623567,,,55,461,ITA,65165,32,2981,493,2320,19
1276,96180.0,9,2020-04-24T17:00:00,742,Toscana,2002,5236,43.76923077,11.25588885,,,97,738,ITA,121336,159,8877,897,6133,-38
1277,19250.0,4,2020-04-24T17:00:00,389,P.A. Trento,1560,1575,46.06893511,11.12123097,,,49,224,ITA,29779,28,3776,252,1827,-44
1278,20733.0,10,2020-04-24T17:00:00,62,Umbria,979,209,43.10675841,12.38824698,,,1,94,ITA,30524,19,1363,113,322,-33
1279,4454.0,2,2020-04-24T17:00:00,129,Valle d'Aosta,617,259,45.73750286,7.320149366,,,4,88,ITA,5262,7,1100,95,354,-109
1280,181473.0,5,2020-04-24T17:00:00,1244,Veneto,6306,8390,45.43490485,12.33845213,,,348,1159,ITA,296896,130,17229,1289,9679,-246
1281,25959.0,13,2020-04-25T17:00:00,293,Abruzzo,478,1712,42.35122196,13.39843823,,,29,323,ITA,33624,26,2832,349,2061,-18
1282,9792.0,17,2020-04-25T17:00:00,25,Basilicata,118,153,40.63947052,15.80514834,,,1,58,ITA,9792,7,361,65,218,-11
1283,17573.0,4,2020-04-25T17:00:00,265,P.A. Bolzano,1176,880,46.49933453,11.35662422,,,20,141,ITA,36608,14,2476,155,1035,-58
1284,28006.0,18,2020-04-25T17:00:00,80,Calabria,197,679,38.90597598,16.59440194,,,9,125,ITA,29959,7,1088,132,811,-10
1285,41399.0,15,2020-04-25T17:00:00,341,Campania,1023,2337,40.83956555,14.25084984,,,17,543,ITA,64521,55,4299,598,2935,-8
1286,105628.0,8,2020-04-25T17:00:00,3347,Emilia-Romagna,8515,9383,44.49436681,11.3417208,,,239,2718,ITA,156883,246,24209,2964,12347,-162
1287,37211.0,6,2020-04-25T17:00:00,263,Friuli Venezia Giulia,1556,947,45.6494354,13.76813649,,,21,122,ITA,58375,15,2903,137,1084,-236
1288,90582.0,12,2020-04-25T17:00:00,387,Lazio,1276,2957,41.89277044,12.48366722,,,92,1421,ITA,118354,183,6224,1604,4561,69
1289,26898.0,7,2020-04-25T17:00:00,1093,Liguria,2775,2591,44.41149315,8.9326992,,,128,759,ITA,41125,83,7301,842,3433,-4
1290,202827.0,3,2020-04-25T17:00:00,13269,Lombardia,24227,25260,45.46679409,9.190347404,,,713,8489,ITA,326940,724,71969,9213,34473,105
1291,34256.0,11,2020-04-25T17:00:00,874,Marche,1912,2525,43.61675973,13.5188753,,,30,689,ITA,50996,58,6058,747,3272,-1
1292,5089.0,14,2020-04-25T17:00:00,21,Molise,73,178,41.55774754,14.65916051,,,5,19,ITA,5191,1,292,20,198,-2
1293,93325.0,1,2020-04-25T17:00:00,2767,Piemonte,6157,12327,45.0732745,7.680687483,,,604,2937,ITA,131107,238,24426,3175,15502,111
1294,53500.0,16,2020-04-25T17:00:00,391,Puglia,602,2402,41.12559576,16.86736689,,,31,469,ITA,54628,48,3912,517,2919,-14
1295,18480.0,20,2020-04-25T17:00:00,103,Sardegna,374,680,39.21531192,9.110616306,,,14,96,ITA,20351,18,1271,114,794,-10
1296,64892.0,19,2020-04-25T17:00:00,224,Sicilia,524,1787,38.11569725,13.3623567,,,39,452,ITA,68251,33,3020,485,2272,-48
1297,98753.0,9,2020-04-25T17:00:00,760,Toscana,2109,5293,43.76923077,11.25588885,,,138,687,ITA,125495,166,9015,853,6146,13
1298,19394.0,4,2020-04-25T17:00:00,400,P.A. Trento,1694,1515,46.06893511,11.12123097,,,62,202,ITA,30661,27,3838,229,1744,-83
1299,21842.0,10,2020-04-25T17:00:00,63,Umbria,1006,184,43.10675841,12.38824698,,,3,95,ITA,31939,18,1366,113,297,-25
1300,4694.0,2,2020-04-25T17:00:00,130,Valle d'Aosta,657,224,45.73750286,7.320149366,,,0,83,ITA,5966,6,1100,89,313,-41
1301,186426.0,5,2020-04-25T17:00:00,1288,Veneto,6671,8198,45.43490485,12.33845213,,,162,1105,ITA,306977,129,17391,1234,9432,-247
1302,26184.0,13,2020-04-26T17:00:00,295,Abruzzo,496,1720,42.35122196,13.39843823,,,27,324,ITA,33820,24,2859,348,2068,7
1303,10077.0,17,2020-04-26T17:00:00,25,Basilicata,122,155,40.63947052,15.80514834,,,5,57,ITA,10077,7,366,64,219,1
1304,17895.0,4,2020-04-26T17:00:00,269,P.A. Bolzano,1218,842,46.49933453,11.35662422,,,5,138,ITA,37431,14,2481,152,994,-41
1305,28900.0,18,2020-04-26T17:00:00,80,Calabria,212,671,38.90597598,16.59440194,,,1,118,ITA,30853,8,1089,126,797,-14
1306,42279.0,15,2020-04-26T17:00:00,345,Campania,1062,2343,40.83956555,14.25084984,,,32,536,ITA,67218,45,4331,581,2924,-11
1307,109192.0,8,2020-04-26T17:00:00,3386,Emilia-Romagna,8723,9401,44.49436681,11.3417208,,,241,2695,ITA,161928,245,24450,2940,12341,-6
1308,38202.0,6,2020-04-26T17:00:00,264,Friuli Venezia Giulia,1405,1106,45.6494354,13.76813649,,,14,129,ITA,59681,13,2917,142,1248,164
1309,93811.0,12,2020-04-26T17:00:00,389,Lazio,1347,2970,41.89277044,12.48366722,,,85,1442,ITA,121677,161,6309,1603,4573,12
1310,27852.0,7,2020-04-26T17:00:00,1114,Liguria,2894,2650,44.41149315,8.9326992,,,187,748,ITA,42607,82,7488,830,3480,47
1311,208471.0,3,2020-04-26T17:00:00,13325,Lombardia,24398,25979,45.46679409,9.190347404,,,920,8481,ITA,337797,706,72889,9187,35166,693
1312,35107.0,11,2020-04-26T17:00:00,879,Marche,1924,2582,43.61675973,13.5188753,,,53,668,ITA,52063,58,6111,726,3308,36
1313,5334.0,14,2020-04-26T17:00:00,21,Molise,75,179,41.55774754,14.65916051,,,4,20,ITA,5567,1,296,21,200,2
1314,96977.0,1,2020-04-26T17:00:00,2823,Piemonte,6478,12439,45.0732745,7.680687483,,,394,2866,ITA,135142,214,24820,3080,15519,17
1315,55397.0,16,2020-04-26T17:00:00,399,Puglia,612,2425,41.12559576,16.86736689,,,36,464,ITA,55992,48,3948,512,2937,18
1316,19162.0,20,2020-04-26T17:00:00,109,Sardegna,388,668,39.21531192,9.110616306,,,9,95,ITA,21101,20,1280,115,783,-11
1317,65689.0,19,2020-04-26T17:00:00,228,Sicilia,720,1629,38.11569725,13.3623567,,,35,445,ITA,70104,33,3055,478,2107,-165
1318,99751.0,9,2020-04-26T17:00:00,778,Toscana,2300,5234,43.76923077,11.25588885,,,132,677,ITA,127394,158,9147,835,6069,-77
1319,19902.0,4,2020-04-26T17:00:00,405,P.A. Trento,1807,1459,46.06893511,11.12123097,,,56,199,ITA,32142,24,3894,223,1682,-62
1320,22320.0,10,2020-04-26T17:00:00,64,Umbria,1008,188,43.10675841,12.38824698,,,2,91,ITA,32569,17,1368,108,296,-1
1321,4624.0,2,2020-04-26T17:00:00,131,Valle d'Aosta,721,165,45.73750286,7.320149366,dc-EN-0012,dc-IT-0012,6,82,ITA,6135,7,1106,89,254,-59
1322,183513.0,5,2020-04-26T17:00:00,1315,Veneto,7018,7917,45.43490485,12.33845213,,,80,1097,ITA,316361,124,17471,1221,9138,-294
1323,26443.0,13,2020-04-27T17:00:00,299,Abruzzo,545,1679,42.35122196,13.39843823,,,15,328,ITA,34176,23,2874,351,2030,-38
1324,10364.0,17,2020-04-27T17:00:00,25,Basilicata,124,153,40.63947052,15.80514834,,,0,57,ITA,10364,7,366,64,217,-2
1325,18423.0,4,2020-04-27T17:00:00,270,P.A. Bolzano,1286,774,46.49933453,11.35662422,,,15,150,ITA,38640,16,2496,166,940,-54
1326,29834.0,18,2020-04-27T17:00:00,83,Calabria,231,662,38.90597598,16.59440194,,,7,114,ITA,31787,6,1096,120,782,-15
1327,42463.0,15,2020-04-27T17:00:00,352,Campania,1120,2299,40.83956555,14.25084984,,,18,541,ITA,68727,37,4349,578,2877,-47
1328,111041.0,8,2020-04-27T17:00:00,3431,Emilia-Romagna,9006,9338,44.49436681,11.3417208,,,212,2640,ITA,164979,247,24662,2887,12225,-116
1329,39330.0,6,2020-04-27T17:00:00,271,Friuli Venezia Giulia,1448,1115,45.6494354,13.76813649,,,60,130,ITA,60940,13,2977,143,1258,10
1330,95719.0,12,2020-04-27T17:00:00,397,Lazio,1433,2955,41.89277044,12.48366722,,,83,1464,ITA,124769,143,6392,1607,4562,-11
1331,28739.0,7,2020-04-27T17:00:00,1128,Liguria,2934,2743,44.41149315,8.9326992,,,154,754,ITA,44039,83,7642,837,3580,100
1332,211523.0,3,2020-04-27T17:00:00,13449,Lombardia,24589,27236,45.46679409,9.190347404,,,590,7525,ITA,342850,680,73479,8205,35441,275
1333,35617.0,11,2020-04-27T17:00:00,884,Marche,1933,2585,43.61675973,13.5188753,,,16,667,ITA,52765,58,6127,725,3310,2
1334,5423.0,14,2020-04-27T17:00:00,21,Molise,75,179,41.55774754,14.65916051,,,0,20,ITA,5656,1,296,21,200,0
1335,99144.0,1,2020-04-27T17:00:00,2878,Piemonte,6712,12464,45.0732745,7.680687483,,,278,2830,ITA,139348,214,25098,3044,15508,-11
1336,55897.0,16,2020-04-27T17:00:00,405,Puglia,641,2412,41.12559576,16.86736689,,,10,449,ITA,56976,51,3958,500,2912,-25
1337,19424.0,20,2020-04-27T17:00:00,109,Sardegna,398,660,39.21531192,9.110616306,,,3,97,ITA,21395,19,1283,116,776,-7
1338,66749.0,19,2020-04-27T17:00:00,231,Sicilia,731,1648,38.11569725,13.3623567,,,30,440,ITA,70650,35,3085,475,2123,16
1339,100869.0,9,2020-04-27T17:00:00,795,Toscana,2401,5158,43.76923077,11.25588885,,,32,671,ITA,129048,154,9179,825,5983,-86
1340,20199.0,4,2020-04-27T17:00:00,407,P.A. Trento,1881,1483,46.06893511,11.12123097,,,101,201,ITA,33152,23,3995,224,1707,25
1341,22492.0,10,2020-04-27T17:00:00,65,Umbria,1018,181,43.10675841,12.38824698,,,2,90,ITA,32823,16,1370,106,287,-9
1342,4873.0,2,2020-04-27T17:00:00,133,Valle d'Aosta,743,142,45.73750286,7.320149366,,,5,86,ITA,6551,7,1111,93,235,-19
1343,192751.0,5,2020-04-27T17:00:00,1344,Veneto,7375,7638,45.43490485,12.33845213,,,108,1099,ITA,320027,123,17579,1222,8860,-278
1344,27054.0,13,2020-04-28T17:00:00,310,Abruzzo,599,1657,42.35122196,13.39843823,,,25,312,ITA,35356,21,2899,333,1990,-40
1345,10889.0,17,2020-04-28T17:00:00,25,Basilicata,136,142,40.63947052,15.80514834,,,0,56,ITA,10889,7,366,63,205,-12
1346,18567.0,4,2020-04-28T17:00:00,272,P.A. Bolzano,1316,759,46.49933453,11.35662422,,,2,136,ITA,39130,15,2498,151,910,-30
1347,31802.0,18,2020-04-28T17:00:00,85,Calabria,248,645,38.90597598,16.59440194,,,1,113,ITA,33755,6,1097,119,764,-18
1348,42690.0,15,2020-04-28T17:00:00,358,Campania,1220,2225,40.83956555,14.25084984,,,31,544,ITA,70566,33,4380,577,2802,-75
1349,116624.0,8,2020-04-28T17:00:00,3472,Emilia-Romagna,9439,9201,44.49436681,11.3417208,,,252,2574,ITA,172589,228,24914,2802,12003,-222
1350,41273.0,6,2020-04-28T17:00:00,278,Friuli Venezia Giulia,1478,1090,45.6494354,13.76813649,,,18,136,ITA,64151,13,2995,149,1239,-19
1351,98968.0,12,2020-04-28T17:00:00,414,Lazio,1491,2962,41.89277044,12.48366722,,,75,1468,ITA,128664,132,6467,1600,4562,0
1352,29794.0,7,2020-04-28T17:00:00,1141,Liguria,3060,2772,44.41149315,8.9326992,,,130,718,ITA,45719,81,7772,799,3571,-9
1353,216526.0,3,2020-04-28T17:00:00,13575,Lombardia,25029,27809,45.46679409,9.190347404,,,869,7280,ITA,351423,655,74348,7935,35744,303
1354,36650.0,11,2020-04-28T17:00:00,893,Marche,1948,2610,43.61675973,13.5188753,,,48,666,ITA,54313,58,6175,724,3334,24
1355,5538.0,14,2020-04-28T17:00:00,21,Molise,81,176,41.55774754,14.65916051,,,1,18,ITA,5776,1,297,19,195,-5
1356,102514.0,1,2020-04-28T17:00:00,2936,Piemonte,7008,12603,45.0732745,7.680687483,,,352,2701,ITA,144531,202,25450,2903,15506,-2
1357,57574.0,16,2020-04-28T17:00:00,407,Puglia,654,2420,41.12559576,16.86736689,,,22,448,ITA,58496,51,3980,499,2919,7
1358,20053.0,20,2020-04-28T17:00:00,109,Sardegna,404,658,39.21531192,9.110616306,,,2,96,ITA,22116,18,1285,114,772,-4
1359,68729.0,19,2020-04-28T17:00:00,232,Sicilia,745,1681,38.11569725,13.3623567,,,35,428,ITA,73008,34,3120,462,2143,20
1360,103891.0,9,2020-04-28T17:00:00,811,Toscana,2524,5133,43.76923077,11.25588885,,,52,619,ITA,133617,144,9231,763,5896,-87
1361,20539.0,4,2020-04-28T17:00:00,412,P.A. Trento,2048,1361,46.06893511,11.12123097,,,30,182,ITA,33839,22,4025,204,1565,-142
1362,23263.0,10,2020-04-28T17:00:00,65,Umbria,1039,178,43.10675841,12.38824698,,,9,80,ITA,33881,17,1379,97,275,-12
1363,5069.0,2,2020-04-28T17:00:00,135,Valle d'Aosta,775,123,45.73750286,7.320149366,,,8,81,ITA,6897,5,1119,86,209,-26
1364,196864.0,5,2020-04-28T17:00:00,1408,Veneto,7699,7414,45.43490485,12.33845213,,,129,1067,ITA,328218,120,17708,1187,8601,-259
1365,27703.0,13,2020-04-29T17:00:00,315,Abruzzo,632,1648,42.35122196,13.39843823,,,24,309,ITA,36614,19,2923,328,1976,-14
1366,11331.0,17,2020-04-29T17:00:00,25,Basilicata,147,139,40.63947052,15.80514834,,,0,51,ITA,11331,4,366,55,194,-11
1367,18844.0,4,2020-04-29T17:00:00,274,P.A. Bolzano,1388,712,46.49933453,11.35662422,,,9,119,ITA,40218,14,2507,133,845,-65
1368,32961.0,18,2020-04-29T17:00:00,86,Calabria,263,640,38.90597598,16.59440194,,,5,107,ITA,34914,6,1102,113,753,-11
1369,43449.0,15,2020-04-29T17:00:00,359,Campania,1269,2233,40.83956555,14.25084984,,,30,518,ITA,73094,31,4410,549,2782,-20
1370,118881.0,8,2020-04-29T17:00:00,3512,Emilia-Romagna,9803,9109,44.49436681,11.3417208,,,263,2527,ITA,176865,226,25177,2753,11862,-141
1371,42902.0,6,2020-04-29T17:00:00,285,Friuli Venezia Giulia,1498,1081,45.6494354,13.76813649,,,15,134,ITA,66769,12,3010,146,1227,-12
1372,103435.0,12,2020-04-29T17:00:00,431,Lazio,1579,2960,41.89277044,12.48366722,,,78,1445,ITA,133503,130,6545,1575,4535,-27
1373,30669.0,7,2020-04-29T17:00:00,1152,Liguria,3161,2809,44.41149315,8.9326992,,,117,697,ITA,47220,70,7889,767,3576,5
1374,223952.0,3,2020-04-29T17:00:00,13679,Lombardia,25333,28368,45.46679409,9.190347404,,,786,7120,ITA,365895,634,75134,7754,36122,378
1375,37877.0,11,2020-04-29T17:00:00,899,Marche,1964,2655,43.61675973,13.5188753,,,35,640,ITA,55905,52,6210,692,3347,13
1376,5857.0,14,2020-04-29T17:00:00,21,Molise,83,175,41.55774754,14.65916051,,,0,17,ITA,5910,1,297,18,193,-2
1377,106179.0,1,2020-04-29T17:00:00,3003,Piemonte,7337,12682,45.0732745,7.680687483,,,411,2637,ITA,151266,202,25861,2839,15521,15
1378,59801.0,16,2020-04-29T17:00:00,410,Puglia,692,2431,41.12559576,16.86736689,,,49,449,ITA,60334,47,4029,496,2927,8
1379,21071.0,20,2020-04-29T17:00:00,116,Sardegna,413,657,39.21531192,9.110616306,,,5,87,ITA,23299,17,1290,104,761,-11
1380,71301.0,19,2020-04-29T17:00:00,232,Sicilia,763,1696,38.11569725,13.3623567,,,20,415,ITA,75360,34,3140,449,2145,2
1381,106150.0,9,2020-04-29T17:00:00,827,Toscana,2802,4948,43.76923077,11.25588885,,,61,576,ITA,137482,139,9292,715,5663,-233
1382,20944.0,4,2020-04-29T17:00:00,416,P.A. Trento,2190,1276,46.06893511,11.12123097,,,44,165,ITA,35008,22,4069,187,1463,-102
1383,24079.0,10,2020-04-29T17:00:00,66,Umbria,1064,168,43.10675841,12.38824698,,,12,77,ITA,34937,16,1391,93,261,-14
1384,5337.0,2,2020-04-29T17:00:00,137,Valle d'Aosta,852,52,45.73750286,7.320149366,,,5,78,ITA,7181,5,1124,83,135,-74
1385,200737.0,5,2020-04-29T17:00:00,1437,Veneto,8019,7213,45.43490485,12.33845213,,,117,1042,ITA,337656,114,17825,1156,8369,-232
